ShipmentID,OriginPort,DestinationPort,ShipmentDate,DeliveryDate,ShipmentMode,Status,Cost,Revenue,FuelConsumption,Emissions,CustomerID,CustomerName,Industry,Region,TotalShipments,TotalSpend,AverageDeliveryTime,OnTimeDeliveryRate,SatisfactionScore,RouteID,DwellTimeAtTerminal,ScenarioID,ScenarioDescription,EstimatedCostSavings,EstimatedEfficiencyImprovement,ImpactOnDeliveryTime,ImpactOnCustomerSatisfaction,FuelType,CarbonOffsetInitiatives,SustainabilityScore,PredictedRevenue,PredictedCost,PredictedEmissions,PredictedDeliveryTime,PredictedCustomerSatisfaction
592,Singapore,Rotterdam,23-02-2025,18-01-2025,Land,On-time,14326,15297,484,35,197,LMN Supply,Textiles,Europe,17,310373,16,93,4.2,R44,18,S16,Optimize fuel usage,6344,6,1,0.12,HFO,None,86,12768,10816,42,22,4.7
593,Los Angeles,Rotterdam,12-01-2025,03-03-2025,Land,On-time,14413,10654,416,35,163,DEF Cargo,Automotive,North America,28,337637,22,99,4.7,R32,14,S12,Optimize fuel usage,3562,11,2,0.14,HFO,Tree Plantation,70,13423,14411,44,16,4.5
594,Los Angeles,Dubai,17-01-2025,23-02-2025,Air,On-time,13586,15481,479,38,178,Global Importers,Pharmaceuticals,North America,24,204870,16,92,4,R39,17,S10,Reduce average delay,5812,14,2,0.1,HFO,None,78,16551,8407,32,16,4.4
595,Singapore,Busan,14-01-2025,28-02-2025,Air,On-time,10917,10759,587,44,177,HIJ Shipping,Manufacturing,North America,10,218909,18,87,4.5,R28,16,S2,Cost reduction per shipment,3044,13,1,0.15,LNG,Wind Energy,82,17226,10515,44,22,4.2
596,Busan,Shanghai,14-01-2025,15-01-2025,Air,Delayed,13731,16782,558,31,118,HIJ Shipping,Pharmaceuticals,Asia,12,209117,19,88,4.8,R39,18,S18,Reduce average delay,5750,5,1,0.12,HFO,Tree Plantation,73,15526,9739,30,23,4.4
597,Rotterdam,Dubai,26-02-2025,27-02-2025,Land,Delayed,14610,11798,472,33,114,ABC Logistics,Textiles,Europe,27,267474,15,99,4.3,R43,16,S13,Cost reduction per shipment,3633,7,2,0.12,MDO,Solar Investment,74,14696,12052,39,24,4.8
598,Busan,Busan,03-02-2025,18-02-2025,Air,On-time,10352,15159,448,34,105,OPQ Enterprises,Textiles,Asia,27,293926,20,87,4.6,R32,13,S29,Improve on-time performance,4435,11,0,0.18,LNG,Tree Plantation,87,17621,8258,47,15,4.9
599,Shanghai,New York,22-02-2025,21-02-2025,Air,On-time,9167,12971,500,46,172,OPQ Enterprises,Electronics,Asia,11,327463,16,90,4.7,R13,13,S24,Cost reduction per shipment,4210,13,2,0.06,MDO,Wind Energy,79,11782,8508,37,16,4.7
600,Shanghai,Dubai,26-02-2025,27-02-2025,Sea,Delayed,8110,14511,401,37,183,DEF Cargo,Electronics,Europe,14,301536,19,98,4.7,R15,17,S38,Reduce average delay,4749,9,1,0.18,HFO,Tree Plantation,73,14778,13786,41,18,4.1
601,Hamburg,Los Angeles,20-01-2025,20-02-2025,Sea,On-time,13109,13426,575,37,197,HIJ Shipping,Electronics,Asia,10,220128,20,93,4.4,R18,15,S12,Optimize fuel usage,5708,11,0,0.18,HFO,Wind Energy,82,17512,11821,34,17,4.7
602,Dubai,New York,11-01-2025,18-01-2025,Air,Delayed,12327,10254,541,41,137,LMN Supply,Electronics,Asia,19,269001,22,99,4.3,R39,18,S29,Cost reduction per shipment,6241,14,2,0.13,MDO,Wind Energy,82,11954,12404,30,15,4.2
603,Dubai,Busan,16-01-2025,11-02-2025,Sea,On-time,13810,15262,458,37,125,DEF Cargo,Retail,Asia,29,200440,23,92,4.8,R6,19,S22,Reduce average delay,5768,11,0,0.12,HFO,Tree Plantation,86,12992,11683,37,18,4.3
604,Los Angeles,Shanghai,20-02-2025,29-01-2025,Sea,Delayed,11655,13823,496,48,181,DEF Cargo,Electronics,Europe,19,323491,20,99,4.8,R11,16,S36,Improve on-time performance,3593,8,0,0.1,LNG,Wind Energy,77,12659,12720,34,16,4.2
605,Mumbai,Busan,31-01-2025,07-01-2025,Air,Delayed,11793,17907,498,32,191,XYZ Traders,Retail,North America,14,342735,19,99,4.3,R32,16,S1,Cost reduction per shipment,4424,9,1,0.2,MDO,Solar Investment,73,11140,14253,46,24,4.8
606,Busan,Dubai,24-02-2025,19-01-2025,Air,Delayed,9755,11876,585,47,150,KLM Exporters,Retail,Middle East,27,281662,18,97,4.1,R40,13,S43,Improve on-time performance,6779,6,2,0.07,LNG,Wind Energy,72,11719,11726,44,19,4.6
607,Antwerp,Dubai,06-01-2025,15-01-2025,Air,Delayed,14738,12757,502,48,172,HIJ Shipping,Automotive,Middle East,24,200005,16,94,4.1,R20,12,S40,Improve on-time performance,5293,12,1,0.14,LNG,Solar Investment,80,12650,8678,33,15,4.6
608,New York,Singapore,25-02-2025,09-02-2025,Air,Delayed,9577,12624,585,48,195,OPQ Enterprises,Retail,Europe,29,207038,16,88,4.1,R33,17,S34,Increase container utilization,4926,5,2,0.15,LNG,Solar Investment,81,14573,9283,42,22,4.7
609,Dubai,Shanghai,19-01-2025,30-01-2025,Land,On-time,9296,14995,578,44,152,HIJ Shipping,Retail,Middle East,17,206414,21,99,4.6,R40,16,S34,Cost reduction per shipment,3856,6,2,0.19,HFO,Wind Energy,78,14474,13776,46,24,4.2
610,New York,Antwerp,06-02-2025,08-01-2025,Land,Delayed,11774,16154,401,35,155,Global Importers,Electronics,Europe,26,269506,19,86,4.1,R8,13,S48,Reduce average delay,4892,7,0,0.17,HFO,None,84,17072,12837,42,16,4.4
611,Hamburg,New York,27-02-2025,22-01-2025,Air,On-time,10220,17787,440,45,158,DEF Cargo,Retail,Europe,21,276586,21,97,4.3,R35,13,S33,Cost reduction per shipment,3551,11,0,0.15,MDO,Solar Investment,82,12015,8906,31,17,4.6
612,New York,Rotterdam,04-01-2025,17-01-2025,Sea,Delayed,8972,14121,522,37,169,XYZ Traders,Pharmaceuticals,Middle East,21,333678,15,92,4.8,R5,10,S4,Cost reduction per shipment,6751,10,0,0.07,MDO,Solar Investment,74,15383,8267,33,17,4.6
613,Antwerp,Shanghai,16-02-2025,28-02-2025,Air,Delayed,9030,13004,481,45,177,XYZ Traders,Electronics,Asia,10,216482,15,92,4.3,R35,16,S38,Improve on-time performance,3042,11,1,0.11,LNG,Tree Plantation,74,17498,14126,31,18,4.8
614,Singapore,Rotterdam,04-01-2025,29-01-2025,Air,On-time,10593,14516,543,47,191,OPQ Enterprises,Manufacturing,North America,13,233948,19,98,4.8,R47,10,S30,Improve on-time performance,5888,9,0,0.07,HFO,Solar Investment,88,11342,11103,41,21,4.3
615,Antwerp,Shanghai,20-01-2025,03-02-2025,Sea,On-time,14691,13734,531,49,157,OPQ Enterprises,Electronics,Middle East,17,289987,16,96,4.7,R14,19,S46,Improve on-time performance,6794,8,1,0.18,HFO,Solar Investment,80,17292,13035,48,23,4.8
616,New York,Shanghai,10-01-2025,17-02-2025,Land,On-time,11992,11244,539,45,187,OPQ Enterprises,Retail,Middle East,10,220875,22,95,4.2,R21,19,S20,Improve on-time performance,3178,11,0,0.16,HFO,Solar Investment,78,17353,12906,47,17,4.4
617,Antwerp,Busan,24-01-2025,30-01-2025,Air,On-time,12613,15972,428,40,112,Global Importers,Pharmaceuticals,Middle East,24,213057,17,90,4.7,R47,13,S26,Reduce average delay,4480,7,1,0.16,MDO,Solar Investment,72,14183,9200,39,15,4.7
618,Rotterdam,Shanghai,23-02-2025,06-03-2025,Air,Delayed,8913,16639,534,36,142,XYZ Traders,Electronics,Middle East,27,232400,15,98,4.7,R24,12,S15,Optimize fuel usage,5582,14,2,0.15,HFO,None,87,13701,14247,34,24,4.5
619,Hamburg,Singapore,04-02-2025,11-03-2025,Land,On-time,14358,15356,413,46,175,LMN Supply,Pharmaceuticals,Europe,10,268607,16,92,4.4,R17,12,S7,Increase container utilization,3606,11,1,0.13,LNG,Solar Investment,82,11975,13355,40,15,4.9
620,Busan,Antwerp,26-01-2025,02-02-2025,Land,Delayed,10181,16380,411,46,150,Global Importers,Manufacturing,Europe,20,287561,24,93,4.2,R18,10,S7,Improve on-time performance,3671,6,1,0.07,LNG,Wind Energy,81,13583,9116,30,20,4.2
621,Singapore,Dubai,06-02-2025,21-01-2025,Sea,On-time,14428,11008,498,41,118,ABC Logistics,Textiles,North America,11,227503,24,97,4.5,R34,13,S29,Improve on-time performance,6315,12,1,0.1,LNG,None,78,14120,14344,32,19,4.7
622,Dubai,Mumbai,07-02-2025,21-02-2025,Land,On-time,11197,14314,532,42,120,KLM Exporters,Manufacturing,North America,10,301096,21,85,4.9,R12,10,S23,Increase container utilization,3926,10,2,0.07,HFO,Solar Investment,79,12823,13930,46,24,4.6
623,Shanghai,Rotterdam,21-01-2025,04-03-2025,Land,Delayed,14040,11510,480,39,190,KLM Exporters,Textiles,Middle East,21,246612,20,93,4.6,R16,17,S34,Improve on-time performance,3016,7,1,0.16,LNG,Wind Energy,82,15426,8898,44,21,4.2
624,Busan,Dubai,23-02-2025,01-02-2025,Land,Delayed,9462,11959,505,36,182,DEF Cargo,Automotive,Middle East,25,298318,22,86,4.2,R4,10,S20,Optimize fuel usage,4135,7,2,0.07,LNG,Wind Energy,89,15460,10790,43,21,4.1
625,Shanghai,Mumbai,09-02-2025,27-02-2025,Sea,On-time,13968,12508,431,43,123,KLM Exporters,Textiles,Middle East,19,284335,21,98,4.7,R25,15,S15,Cost reduction per shipment,4638,9,0,0.16,MDO,None,89,11010,13020,44,17,4.8
626,Hamburg,Antwerp,08-02-2025,16-02-2025,Land,Delayed,14829,14758,473,30,125,OPQ Enterprises,Automotive,North America,27,300989,24,97,4.4,R34,16,S33,Increase container utilization,5873,7,0,0.15,MDO,None,82,15604,13886,45,21,4.2
627,Singapore,Antwerp,21-01-2025,05-03-2025,Land,Delayed,10378,12682,570,46,144,XYZ Traders,Electronics,Middle East,24,293012,22,85,4.6,R28,19,S17,Reduce average delay,6669,10,2,0.12,HFO,Wind Energy,78,13627,10644,33,23,4.2
628,Los Angeles,Rotterdam,10-01-2025,21-02-2025,Sea,Delayed,11454,17311,480,33,127,KLM Exporters,Automotive,Asia,26,281748,17,92,4.7,R46,11,S20,Increase container utilization,5594,6,1,0.07,HFO,None,79,12468,9058,48,22,5
629,Dubai,Rotterdam,07-02-2025,08-02-2025,Land,Delayed,11553,10989,468,34,181,DEF Cargo,Pharmaceuticals,North America,19,340500,20,92,4.5,R11,13,S13,Optimize fuel usage,4053,12,0,0.1,HFO,None,88,12113,8687,37,17,4.7
630,Rotterdam,Antwerp,15-02-2025,11-02-2025,Land,Delayed,9307,14284,444,49,199,KLM Exporters,Automotive,Asia,12,265195,21,95,4.8,R13,12,S44,Reduce average delay,4215,13,1,0.1,HFO,Tree Plantation,75,11621,13577,35,24,4.3
631,Los Angeles,Mumbai,04-01-2025,11-01-2025,Sea,Delayed,12994,10254,505,36,128,HIJ Shipping,Pharmaceuticals,Middle East,25,289846,24,88,4.7,R31,18,S24,Cost reduction per shipment,5484,11,1,0.16,HFO,None,76,11900,13590,45,19,4.6
632,Hamburg,Shanghai,01-03-2025,12-01-2025,Air,Delayed,13194,14163,536,39,116,Global Importers,Textiles,Europe,15,302404,15,92,4.6,R25,16,S47,Improve on-time performance,5226,7,2,0.07,MDO,Tree Plantation,84,14747,14054,32,22,4.5
633,Busan,New York,26-02-2025,30-01-2025,Sea,Delayed,9189,14711,576,46,167,ABC Logistics,Textiles,Asia,12,239142,15,91,4.2,R39,11,S37,Increase container utilization,3615,14,0,0.17,MDO,None,88,15064,8787,37,16,4.8
634,Rotterdam,Los Angeles,14-02-2025,07-02-2025,Land,On-time,13308,16479,560,36,143,HIJ Shipping,Textiles,North America,18,271540,21,97,4.8,R10,15,S7,Reduce average delay,5724,8,2,0.16,MDO,None,83,12471,12494,34,21,4.7
635,Antwerp,Dubai,20-01-2025,01-03-2025,Land,Delayed,14221,16814,499,30,160,Global Importers,Automotive,Asia,20,276948,17,86,4.9,R24,18,S8,Increase container utilization,6545,14,2,0.08,LNG,Wind Energy,85,17861,10644,34,24,4.8
636,New York,Busan,17-01-2025,04-03-2025,Land,On-time,8687,16964,545,36,192,Global Importers,Textiles,North America,22,258951,17,89,4.1,R1,12,S23,Cost reduction per shipment,5681,6,2,0.16,LNG,Tree Plantation,83,14103,10164,41,24,4.2
637,Rotterdam,Dubai,24-02-2025,12-01-2025,Sea,Delayed,14164,14969,408,40,167,LMN Supply,Automotive,Middle East,27,211755,19,98,4.5,R25,15,S14,Increase container utilization,6205,13,2,0.15,MDO,None,89,11326,12457,30,21,4.6
638,Hamburg,Busan,07-01-2025,03-03-2025,Land,Delayed,12661,17576,461,38,173,KLM Exporters,Automotive,Asia,13,317985,20,94,4.3,R28,12,S4,Reduce average delay,5849,9,1,0.16,MDO,Solar Investment,71,11073,8203,36,22,4
639,Mumbai,Mumbai,04-01-2025,17-01-2025,Land,Delayed,9207,16443,584,41,124,DEF Cargo,Retail,Europe,17,284553,16,88,4.8,R36,12,S21,Optimize fuel usage,3311,6,0,0.08,HFO,None,78,11250,11217,40,15,4.1
640,New York,Busan,29-01-2025,21-01-2025,Sea,Delayed,9894,15721,428,32,194,LMN Supply,Retail,Asia,22,334962,17,87,4.7,R18,13,S46,Reduce average delay,6807,14,0,0.07,MDO,Wind Energy,72,13497,10491,39,22,4.7
641,Shanghai,Rotterdam,14-01-2025,17-02-2025,Air,On-time,12922,14452,524,33,166,Global Importers,Automotive,Europe,19,294376,20,85,4.1,R6,18,S10,Increase container utilization,5072,10,0,0.09,HFO,Wind Energy,75,16001,12822,32,15,4
642,Dubai,New York,03-01-2025,12-01-2025,Air,On-time,13447,10255,513,33,101,KLM Exporters,Pharmaceuticals,North America,11,217175,17,89,4.9,R2,17,S22,Cost reduction per shipment,5418,11,1,0.1,MDO,Wind Energy,74,13402,10038,37,17,4.6
643,Shanghai,New York,24-01-2025,25-02-2025,Land,Delayed,14322,11007,552,42,188,ABC Logistics,Electronics,Middle East,17,265687,19,94,4.2,R3,10,S30,Improve on-time performance,3524,6,1,0.17,HFO,Tree Plantation,83,15628,13736,30,23,4.8
644,Rotterdam,Rotterdam,06-02-2025,06-02-2025,Sea,On-time,9811,16496,542,48,148,XYZ Traders,Manufacturing,Middle East,15,284983,23,92,4.8,R46,10,S30,Improve on-time performance,6390,5,2,0.16,MDO,Tree Plantation,84,11295,11368,37,18,4.4
645,Shanghai,Singapore,16-01-2025,13-01-2025,Land,Delayed,11183,11755,533,39,169,XYZ Traders,Retail,Europe,25,246629,17,96,4.5,R8,16,S16,Cost reduction per shipment,5277,11,2,0.19,HFO,Tree Plantation,87,11297,13700,49,24,4
646,Hamburg,Mumbai,27-02-2025,19-02-2025,Sea,Delayed,11797,17688,519,34,125,KLM Exporters,Automotive,North America,27,316779,20,93,4.3,R31,12,S11,Increase container utilization,6173,5,2,0.06,LNG,Solar Investment,86,16447,11558,40,23,4.7
647,Antwerp,Singapore,24-02-2025,05-03-2025,Sea,On-time,13178,12571,569,36,171,HIJ Shipping,Manufacturing,Middle East,26,268513,19,91,4.2,R48,16,S22,Cost reduction per shipment,4473,7,2,0.05,LNG,Tree Plantation,78,11301,12057,36,15,4.9
648,Busan,Singapore,21-02-2025,09-01-2025,Air,On-time,13446,13908,556,45,198,DEF Cargo,Retail,North America,15,282762,19,96,4.2,R19,18,S29,Increase container utilization,5425,8,0,0.15,HFO,Wind Energy,88,15607,12862,45,22,4.7
649,Dubai,Dubai,04-01-2025,03-02-2025,Air,Delayed,9644,12997,478,30,126,OPQ Enterprises,Electronics,Europe,22,332731,20,95,4.7,R6,12,S25,Reduce average delay,3887,6,2,0.09,HFO,Tree Plantation,78,11584,13350,36,17,4.6
650,Shanghai,Antwerp,25-02-2025,03-02-2025,Sea,Delayed,11968,12803,492,41,188,OPQ Enterprises,Pharmaceuticals,Europe,23,257941,20,85,4.6,R14,12,S14,Optimize fuel usage,4924,11,1,0.1,LNG,Tree Plantation,85,17517,9226,42,21,4.2
651,Shanghai,Dubai,24-01-2025,02-02-2025,Land,On-time,10716,13765,403,31,117,XYZ Traders,Automotive,Asia,19,243473,15,85,4.1,R3,11,S14,Increase container utilization,6274,9,1,0.13,MDO,None,75,14624,14505,39,16,4
652,Rotterdam,Antwerp,03-02-2025,18-02-2025,Air,Delayed,8190,14379,481,36,153,Global Importers,Electronics,Middle East,20,216040,23,99,4.1,R48,19,S2,Improve on-time performance,6338,5,1,0.07,HFO,Tree Plantation,77,16213,12490,46,21,4.7
653,Busan,Los Angeles,30-01-2025,09-01-2025,Land,On-time,13319,13383,584,40,100,Global Importers,Retail,Middle East,22,269806,19,85,4.1,R1,10,S13,Improve on-time performance,5007,12,2,0.15,MDO,None,72,17275,12343,32,21,4.2
654,Los Angeles,Busan,18-01-2025,14-01-2025,Air,Delayed,9335,10098,576,42,160,LMN Supply,Automotive,Asia,21,344358,15,86,4.7,R44,18,S3,Optimize fuel usage,3461,14,0,0.1,LNG,Tree Plantation,74,12634,11511,36,23,4.9
655,Shanghai,Antwerp,19-01-2025,10-01-2025,Air,Delayed,12803,10196,571,31,102,KLM Exporters,Manufacturing,Europe,18,312076,22,85,4.7,R30,15,S30,Increase container utilization,5412,11,0,0.14,LNG,None,76,16005,8913,40,16,4.5
656,Hamburg,Rotterdam,31-01-2025,02-03-2025,Land,On-time,11106,12529,474,36,167,DEF Cargo,Textiles,Europe,13,255916,21,88,4.1,R46,15,S18,Optimize fuel usage,6805,8,2,0.18,HFO,Wind Energy,70,17029,9419,42,22,4.5
657,Mumbai,Dubai,01-03-2025,24-02-2025,Air,On-time,8378,10877,413,44,140,KLM Exporters,Pharmaceuticals,Europe,16,348672,21,94,4.6,R19,17,S36,Reduce average delay,5151,6,2,0.08,MDO,Tree Plantation,73,11052,14904,34,19,4.8
658,Dubai,Mumbai,01-03-2025,20-01-2025,Air,On-time,12482,17393,530,40,136,KLM Exporters,Retail,Europe,11,333363,19,93,4.1,R19,14,S21,Optimize fuel usage,6182,11,1,0.19,LNG,Wind Energy,85,16615,10703,48,24,4.8
659,Shanghai,Busan,19-01-2025,06-02-2025,Land,Delayed,11829,11868,513,31,150,LMN Supply,Pharmaceuticals,North America,16,344195,15,96,4.9,R9,18,S19,Reduce average delay,3427,6,1,0.13,MDO,Tree Plantation,83,13276,13914,44,23,4.6
660,Hamburg,Los Angeles,18-02-2025,02-02-2025,Air,Delayed,14380,16758,461,36,114,OPQ Enterprises,Automotive,Middle East,18,203811,23,88,4.9,R7,14,S16,Improve on-time performance,3468,10,0,0.19,LNG,Solar Investment,70,13687,8355,30,22,4.9
661,Hamburg,Antwerp,15-02-2025,27-01-2025,Air,Delayed,8615,12665,505,33,107,KLM Exporters,Textiles,Middle East,14,231276,23,97,4.7,R46,11,S28,Reduce average delay,4014,5,1,0.08,HFO,Solar Investment,73,13844,11472,34,17,5
662,Dubai,Los Angeles,19-01-2025,22-01-2025,Air,Delayed,13638,11388,463,40,137,XYZ Traders,Electronics,Europe,24,281049,22,88,4.9,R37,15,S4,Increase container utilization,4604,11,1,0.14,MDO,Wind Energy,79,15886,8240,42,17,4.9
663,Los Angeles,Mumbai,22-01-2025,05-03-2025,Land,On-time,10330,12415,501,31,182,HIJ Shipping,Pharmaceuticals,Europe,27,343266,19,91,4.8,R41,18,S15,Increase container utilization,3869,11,2,0.11,MDO,Wind Energy,80,16623,9910,39,24,4.8
664,Hamburg,Singapore,24-01-2025,03-03-2025,Sea,Delayed,14144,10569,572,45,155,KLM Exporters,Manufacturing,Europe,13,273062,17,98,4.8,R7,12,S1,Increase container utilization,5817,8,0,0.17,HFO,Solar Investment,76,15590,10276,34,22,4.7
665,Mumbai,New York,14-02-2025,31-01-2025,Land,Delayed,9754,12637,505,36,146,Global Importers,Retail,Middle East,28,254499,22,95,4.6,R9,19,S48,Increase container utilization,5727,8,2,0.14,HFO,Solar Investment,73,15948,8620,30,23,4.7
666,Hamburg,Mumbai,12-01-2025,30-01-2025,Sea,Delayed,8463,17242,585,42,189,KLM Exporters,Manufacturing,Middle East,29,246281,15,93,4.3,R4,13,S47,Cost reduction per shipment,5852,14,0,0.12,HFO,None,70,13718,13658,39,16,4.1
667,Hamburg,Hamburg,30-01-2025,15-01-2025,Air,On-time,8966,11065,419,34,109,XYZ Traders,Pharmaceuticals,Europe,16,244852,17,91,4.2,R25,19,S16,Reduce average delay,3885,9,2,0.19,HFO,Tree Plantation,70,14935,8854,47,17,4.3
668,Hamburg,Mumbai,27-02-2025,19-02-2025,Sea,Delayed,12267,10421,457,46,177,ABC Logistics,Textiles,North America,17,204595,21,85,4.3,R49,17,S20,Increase container utilization,5608,6,0,0.11,LNG,Solar Investment,86,16190,11743,37,22,4
669,Antwerp,Los Angeles,07-02-2025,16-01-2025,Land,Delayed,11158,12883,511,41,148,XYZ Traders,Electronics,Asia,26,295930,18,85,4.6,R12,15,S33,Optimize fuel usage,4273,13,1,0.08,MDO,Wind Energy,79,17332,14672,49,16,4.1
670,Antwerp,Rotterdam,22-02-2025,27-02-2025,Land,On-time,11624,11204,456,48,140,ABC Logistics,Electronics,Asia,22,346474,21,88,4.2,R6,16,S17,Optimize fuel usage,6553,14,0,0.14,LNG,Wind Energy,74,11662,10314,32,22,4.4
671,Los Angeles,Dubai,31-01-2025,02-02-2025,Air,Delayed,13242,10544,595,36,182,LMN Supply,Manufacturing,Asia,20,292676,19,88,4.3,R18,16,S5,Cost reduction per shipment,3330,8,0,0.14,HFO,Solar Investment,76,11007,11200,48,19,4.1
672,Shanghai,Rotterdam,05-02-2025,11-03-2025,Sea,Delayed,12938,14166,518,35,129,LMN Supply,Automotive,Middle East,10,219405,20,85,4.5,R40,13,S5,Reduce average delay,4955,13,2,0.12,LNG,Wind Energy,77,17475,14363,48,20,4.9
673,Hamburg,Los Angeles,19-01-2025,23-02-2025,Air,On-time,13417,13639,496,37,104,OPQ Enterprises,Automotive,Middle East,11,258122,21,90,4.2,R21,15,S39,Reduce average delay,3586,7,0,0.12,LNG,Tree Plantation,71,14683,13201,31,24,4.8
674,Busan,Dubai,17-02-2025,21-02-2025,Air,Delayed,14004,17272,491,42,194,XYZ Traders,Textiles,Asia,26,328909,24,94,4.6,R15,18,S13,Reduce average delay,3200,13,0,0.19,MDO,None,78,14087,14704,46,18,4.1
675,Shanghai,Hamburg,14-02-2025,26-02-2025,Land,Delayed,8689,11223,451,34,170,XYZ Traders,Electronics,Asia,14,203447,21,86,4.9,R3,12,S44,Cost reduction per shipment,3453,5,0,0.16,MDO,Tree Plantation,73,15761,11624,45,17,4.2
676,Los Angeles,New York,05-02-2025,28-02-2025,Sea,Delayed,10622,13172,436,31,182,ABC Logistics,Manufacturing,North America,15,210662,21,95,4.7,R2,17,S36,Reduce average delay,6575,11,2,0.07,MDO,None,81,11668,13446,39,22,4.8
677,Singapore,Busan,30-01-2025,06-03-2025,Sea,On-time,13603,10767,407,38,130,LMN Supply,Manufacturing,Middle East,16,258282,21,89,4.7,R41,16,S30,Reduce average delay,6617,8,0,0.08,HFO,None,80,14164,9060,45,23,4.8
678,Shanghai,Los Angeles,24-02-2025,03-03-2025,Sea,Delayed,10212,16450,443,40,151,ABC Logistics,Manufacturing,Middle East,24,335971,21,92,4.6,R40,13,S4,Increase container utilization,3825,11,2,0.2,HFO,Solar Investment,74,12285,8381,34,22,4.9
679,Shanghai,Antwerp,18-02-2025,21-02-2025,Sea,Delayed,14120,13657,497,35,187,LMN Supply,Pharmaceuticals,Asia,28,228582,17,99,4.5,R4,19,S23,Reduce average delay,3110,14,1,0.16,MDO,Wind Energy,81,14620,14031,49,23,5
680,New York,Los Angeles,24-02-2025,05-02-2025,Air,On-time,13818,15802,532,36,197,ABC Logistics,Textiles,North America,25,267471,17,87,4.2,R32,12,S21,Increase container utilization,5911,10,2,0.19,LNG,None,73,11160,14182,32,15,5
681,Rotterdam,Los Angeles,02-02-2025,20-02-2025,Air,On-time,8382,16520,517,36,122,LMN Supply,Automotive,North America,22,323513,21,93,4.9,R2,16,S21,Increase container utilization,6899,8,0,0.1,MDO,Solar Investment,82,13398,9132,32,19,4.4
682,New York,Dubai,18-01-2025,31-01-2025,Land,Delayed,10256,10654,468,48,147,ABC Logistics,Automotive,Asia,14,307578,16,91,4.2,R46,19,S6,Reduce average delay,3907,8,1,0.16,HFO,Wind Energy,70,14245,10476,31,21,4.3
683,Mumbai,Shanghai,21-02-2025,10-01-2025,Air,Delayed,11810,16821,558,35,139,HIJ Shipping,Pharmaceuticals,Asia,12,275871,16,93,4.1,R29,18,S24,Optimize fuel usage,4772,12,0,0.16,LNG,Wind Energy,87,17460,11135,33,22,4.8
684,Antwerp,Mumbai,18-02-2025,26-02-2025,Air,Delayed,11503,12446,444,40,105,LMN Supply,Retail,Middle East,12,283205,17,85,4.8,R2,19,S47,Improve on-time performance,4567,11,2,0.09,HFO,None,73,16032,10838,47,16,4.3
685,Antwerp,Shanghai,28-02-2025,28-02-2025,Land,Delayed,9412,15892,536,40,137,DEF Cargo,Pharmaceuticals,Asia,28,274081,18,89,4.2,R34,12,S31,Optimize fuel usage,4232,8,1,0.13,MDO,Wind Energy,73,11017,10079,31,18,4.8
686,Rotterdam,Hamburg,28-01-2025,07-02-2025,Land,On-time,9583,10220,431,36,140,ABC Logistics,Textiles,Europe,23,305783,20,96,4.4,R27,19,S19,Reduce average delay,6715,10,1,0.14,MDO,Tree Plantation,77,13533,8944,35,21,4.5
687,Dubai,Antwerp,28-02-2025,24-02-2025,Land,Delayed,14367,13666,432,31,199,XYZ Traders,Manufacturing,North America,25,283805,22,97,4,R39,18,S38,Reduce average delay,6689,10,1,0.12,LNG,Wind Energy,89,17510,13840,32,19,4.8
688,Dubai,New York,16-02-2025,12-02-2025,Air,On-time,14146,14277,525,48,126,OPQ Enterprises,Pharmaceuticals,Asia,26,324698,24,87,4.1,R44,17,S12,Optimize fuel usage,5080,5,0,0.17,MDO,Tree Plantation,75,15446,11962,32,15,4.3
689,Los Angeles,Singapore,11-01-2025,01-02-2025,Air,On-time,8371,14402,466,33,174,DEF Cargo,Manufacturing,Europe,13,338138,24,88,4.2,R38,12,S14,Reduce average delay,3554,6,1,0.17,HFO,Wind Energy,73,13575,14674,31,16,4.5
